,attack_cat
2997,None
2998,None
2999,None
3000,None
3001,None
3002,None
3003,None
3004,None
3005,None
3006,None
3007,None
3008,None
3009,None
3010,None
3011,None
3012,None
3013,None
3014,None
3015,None
3016,None
3017,None
3018,None
3019,None
3020,None
3021,None
3022,None
3023,None
3024,None
3025,None
3026,None
3027,None
3028,None
3029,None
3030,None
3031,None
3032,None
3033,None
3034,None
3035,None
3036,None
3037,None
3038,None
3039,None
3040,None
3041,None
3042,None
3043,None
3044,None
3045,None
3046,None
3047,None
3048,None
3049,None
3050,None
3051,None
3052,None
3053,None
3054,None
3055,None
3056,None
3057,None
3058,None
3059,None
3060,None
3061,None
3062,None
3063,None
3064,None
3065,None
3066,None
3067,None
3068,None
3069,None
3070,None
3071,None
3072,None
3073,None
3074,None
3075,None
3076,None
3077,None
3078,None
3079,None
3080,None
3081,None
3082,None
3083,None
3084,None
3085,None
3086,None
3087,None
3088,None
3089,None
3090,None
3091,None
3092,None
3093,None
3094,None
3095,None
3096,None
3097,None
3098,None
3099,None
3100,None
3101,None
3102,None
3103,None
3104,None
3105,None
3106,None
3107,None
3108,None
3109,None
3110,None
3111,None
3112,None
3113,None
3114,None
3115,None
3116,None
3117,None
3118,None
3119,None
3120,None
3121,None
3122,None
3123,None
3124,None
3125,None
3126,None
3127,None
3128,None
3129,None
3130,None
3131,None
3132,None
3133,None
3134,None
3135,None
3136,None
3137,None
3138,None
3139,None
3140,None
3141,None
3142,None
3143,None
3144,None
3145,None
3146,None
3147,None
3148,None
3149,None
3150,None
3151,None
3152,None
3153,None
3154,None
3155,None
3156,None
3157,None
3158,None
3159,None
3160,None
3161,None
3162,None
3163,None
3164,None
3165,None
3166,None
3167,None
3168,None
3169,None
3170,None
3171,None
3172,None
3173,None
3174,None
3175,None
3176,None
3177,None
3178,None
3179,None
3180,None
3181,None
3182,None
3183,None
3184,None
3185,None
3186,None
3187,None
3188,None
3189,None
3190,None
3191,None
3192,None
3193,None
3194,None
3195,None
3196,None
3197,None
3198,None
3199,None
3200,None
3201,None
3202,None
3203,None
3204,None
3205,None
3206,None
3207,None
3208,None
3209,None
3210,None
3211,None
3212,None
3213,None
3214,None
3215,None
3216,None
3217,None
3218,None
3219,None
3220,None
3221,None
3222,None
3223,None
3224,None
3225,None
3226,None
3227,None
3228,None
3229,None
3230,None
3231,None
3232,None
3233,None
3234,None
3235,None
3236,None
3237,None
3238,None
3239,None
3240,None
3241,None
3242,None
3243,None
3244,None
3245,None
3246,None
3247,None
3248,None
3249,None
3250,None
3251,None
3252,None
3253,None
3254,None
3255,None
3256,None
3257,None
3258,None
3259,None
3260,None
3261,None
3262,None
3263,None
3264,None
3265,None
3266,None
3267,None
3268,None
3269,None
3270,None
3271,None
3272,None
3273,None
3274,None
3275,None
3276,None
3277,None
3278,None
3279,None
3280,None
3281,None
3282,None
3283,None
3284,None
3285,None
3286,None
3287,None
3288,None
3289,None
3290,None
3291,None
3292,None
3293,None
3294,None
3295,None
3296,None
3297,None
3298,None
3299,None
3300,None
3301,None
3302,None
3303,None
3304,None
3305,None
3306,None
3307,None
3308,None
3309,None
3310,None
3311,None
3312,None
3313,None
3314,None
3315,None
3316,None
3317,None
3318,None
3319,None
3320,None
3321,None
3322,None
3323,None
3324,None
3325,None
3326,None
3327,None
3328,None
3329,None
3330,None
3331,None
3332,None
3333,None
3334,None
3335,None
3336,None
3337,None
3338,None
3339,None
3340,None
3341,None
3342,None
3343,None
3344,None
3345,None
3346,None
3347,None
3348,None
3349,None
3350,None
3351,None
3352,None
3353,None
3354,None
3355,None
3356,None
3357,None
3358,None
3359,None
3360,None
3361,None
3362,None
3363,None
3364,None
3365,None
3366,None
3367,None
3368,None
3369,None
3370,None
3371,None
3372,None
3373,None
3374,None
3375,None
3376,None
3377,None
3378,None
3379,None
3380,None
3381,None
3382,None
3383,None
3384,None
3385,None
3386,None
3387,None
3388,None
3389,None
3390,None
3391,None
3392,None
3393,None
3394,None
3395,None
3396,None
3397,None
3398,None
3399,None
3400,None
3401,None
3402,None
3403,None
3404,None
3405,None
3406,None
3407,None
3408,None
3409,None
3410,None
3411,None
3412,None
3413,None
3414,None
3415,None
3416,None
3417,None
3418,None
3419,None
3420,None
3421,None
3422,None
3423,None
3424,None
3425,None
3426,None
3427,None
3428,None
3429,None
3430,None
3431,None
3432,None
3433,None
3434,None
3435,None
3436,None
3437,None
3438,None
3439,None
3440,None
3441,None
3442,None
3443,None
3444,None
3445,None
3446,None
3447,None
3448,None
3449,None
3450,None
3451,None
3452,None
3453,None
3454,None
3455,None
3456,None
3457,None
3458,None
3459,None
3460,None
3461,None
3462,None
3463,None
3464,None
3465,None
3466,None
3467,None
3468,None
3469,None
3470,None
3471,None
3472,None
3473,None
3474,None
3475,None
3476,None
3477,None
3478,None
3479,None
3480,None
3481,None
3482,None
3483,None
3484,None
3485,None
3486,None
3487,None
3488,None
3489,None
3490,None
3491,None
3492,None
3493,None
3494,None
3495,None
3496,None
3497,None
3498,None
3499,None
3500,None
3501,None
3502,None
3503,None
3504,None
3505,None
3506,None
3507,None
3508,None
3509,None
3510,None
3511,None
3512,None
3513,None
3514,None
3515,None
3516,None
3517,None
3518,None
3519,None
3520,None
3521,None
3522,None
3523,None
3524,None
3525,None
3526,None
3527,None
3528,None
3529,None
3530,None
3531,None
3532,None
3533,None
3534,None
3535,None
3536,None
3537,None
3538,None
3539,None
3540,None
3541,None
3542,None
3543,None
3544,None
3545,None
3546,None
3547,None
3548,None
3549,None
3550,None
3551,None
3552,None
3553,None
3554,None
3555,None
3556,None
3557,None
3558,None
3559,None
3560,None
3561,None
3562,None
3563,None
3564,None
3565,None
3566,None
3567,None
3568,None
3569,None
3570,None
3571,None
3572,None
3573,None
3574,None
3575,None
3576,None
3577,None
3578,None
3579,None
3580,None
3581,None
3582,None
3583,None
3584,None
3585,None
3586,None
3587,None
3588,None
3589,None
3590,None
3591,None
3592,None
3593,None
3594,None
3595,None
3596,None
3597,None
3598,None
3599,None
3600,None
3601,None
3602,None
3603,None
3604,None
3605,None
3606,None
3607,None
3608,None
3609,None
3610,None
3611,None
3612,None
3613,None
3614,None
3615,None
3616,None
3617,None
3618,None
3619,None
3620,None
3621,None
3622,None
3623,None
3624,None
3625,None
3626,None
3627,None
3628,None
3629,None
3630,None
3631,None
3632,None
3633,None
3634,None
3635,None
3636,None
3637,None
3638,None
3639,None
3640,None
3641,None
3642,None
3643,None
3644,None
3645,None
3646,None
3647,None
3648,None
3649,None
3650,None
3651,None
3652,None
3653,None
3654,None
3655,None
3656,None
3657,None
3658,None
3659,None
3660,None
3661,None
3662,None
3663,None
3664,None
3665,None
3666,None
3667,None
3668,None
3669,None
3670,None
3671,None
3672,None
3673,None
3674,None
3675,None
3676,None
3677,None
3678,None
3679,None
3680,None
3681,None
3682,None
3683,None
3684,None
3685,None
3686,None
3687,None
3688,None
3689,None
3690,None
3691,None
3692,None
3693,None
3694,None
3695,None
3696,None
3697,None
3698,None
3699,None
3700,None
3701,None
3702,None
3703,None
3704,None
3705,None
3706,None
3707,None
3708,None
3709,None
3710,None
3711,None
3712,None
3713,None
3714,None
3715,None
3716,None
3717,None
3718,None
3719,None
3720,None
3721,None
3722,None
3723,None
3724,None
3725,None
3726,None
3727,None
3728,None
3729,None
3730,None
3731,None
3732,None
3733,None
3734,None
3735,None
3736,None
3737,None
3738,None
3739,None
3740,None
3741,None
3742,None
3743,None
3744,None
3745,None
3746,None
3747,None
3748,None
3749,None
3750,None
3751,None
3752,None
3753,None
3754,None
3755,None
3756,None
3757,None
3758,None
3759,None
3760,None
3761,None
3762,None
3763,None
3764,None
3765,None
3766,None
3767,None
3768,None
3769,None
3770,None
3771,None
3772,None
3773,None
3774,None
3775,None
3776,None
3777,None
3778,None
3779,None
3780,None
3781,None
3782,None
3783,None
3784,None
3785,None
3786,None
3787,None
3788,None
3789,None
3790,None
3791,None
3792,None
3793,None
3794,None
3795,None
3796,None
3797,None
3798,None
3799,None
3800,None
3801,None
3802,None
3803,None
3804,None
3805,None
3806,None
3807,None
3808,None
3809,None
3810,None
3811,None
3812,None
3813,None
3814,None
3815,None
3816,None
3817,None
3818,None
3819,None
3820,None
3821,None
3822,None
3823,None
3824,None
3825,None
3826,None
3827,None
3828,None
3829,None
3830,None
3831,None
3832,None
3833,None
3834,None
3835,None
3836,None
3837,None
3838,None
3839,None
3840,None
3841,None
3842,None
3843,None
3844,None
3845,None
3846,None
3847,None
3848,None
3849,None
3850,None
3851,None
3852,None
3853,None
3854,None
3855,None
3856,None
3857,None
3858,None
3859,None
3860,None
3861,None
3862,None
3863,None
3864,None
3865,None
3866,None
3867,None
3868,None
3869,None
3870,None
3871,None
3872,None
3873,None
3874,None
3875,None
3876,None
3877,None
3878,None
3879,None
3880,None
3881,None
3882,None
3883,None
3884,None
3885,None
3886,None
3887,None
3888,None
3889,None
3890,None
3891,None
3892,None
3893,None
3894,None
3895,None
3896,None
3897,None
3898,None
3899,None
3900,None
3901,None
3902,None
3903,None
3904,None
3905,None
3906,None
3907,None
3908,None
3909,None
3910,None
3911,None
3912,None
3913,None
3914,None
3915,None
3916,None
3917,None
3918,None
3919,None
3920,None
3921,None
3922,None
3923,None
3924,None
3925,None
3926,None
3927,None
3928,None
3929,None
3930,None
3931,None
3932,None
3933,None
3934,None
3935,None
3936,None
3937,None
3938,None
3939,None
3940,None
3941,None
3942,None
3943,None
3944,None
3945,None
3946,None
3947,None
3948,None
3949,None
3950,None
3951,None
3952,None
3953,None
3954,None
3955,None
3956,None
3957,None
3958,None
3959,None
3960,None
3961,None
3962,None
3963,None
3964,None
3965,None
3966,None
3967,None
3968,None
3969,None
3970,None
3971,None
3972,None
3973,None
3974,None
3975,None
3976,None
3977,None
3978,None
3979,None
3980,None
3981,None
3982,None
3983,None
3984,None
3985,None
3986,None
3987,None
3988,None
3989,None
3990,None
3991,None
3992,None
3993,None
3994,None
3995,None
3996,None
3997,None
3998,None
3999,None
4000,None
4001,None
4002,None
4003,None
4004,None
4005,None
4006,None
4007,None
4008,None
4009,None
4010,None
4011,None
4012,None
4013,None
4014,None
4015,None
4016,None
4017,None
4018,None
4019,None
4020,None
4021,None
4022,None
4023,None
4024,None
4025,None
4026,None
4027,None
4028,None
4029,None
4030,None
4031,None
4032,None
4033,None
4034,None
4035,None
4036,None
4037,None
4038,None
4039,None
4040,None
4041,None
4042,None
4043,None
4044,None
4045,None
4046,None
4047,None
4048,None
4049,None
4050,None
4051,None
4052,None
4053,None
4054,None
4055,None
4056,None
4057,None
4058,None
4059,None
4060,None
4061,None
4062,None
4063,None
4064,None
4065,None
4066,None
4067,None
4068,None
4069,None
4070,None
4071,None
4072,None
4073,None
4074,None
4075,None
4076,None
4077,None
4078,None
4079,None
4080,None
4081,None
4082,None
4083,None
4084,None
4085,None
4086,None
4087,None
4088,None
4089,None
4090,None
4091,None
4092,None
4093,None
4094,None
4095,None
4096,None
4097,None
4098,None
4099,None
4100,None
4101,None
4102,None
4103,None
4104,None
4105,None
4106,None
4107,None
4108,None
4109,None
4110,None
4111,None
4112,None
4113,None
4114,None
4115,None
4116,None
4117,None
4118,None
4119,None
4120,None
4121,None
4122,None
4123,None
4124,None
4125,None
4126,None
4127,None
4128,None
4129,None
4130,None
4131,None
4132,None
4133,None
4134,None
4135,None
4136,None
4137,None
4138,None
4139,None
4140,None
4141,None
4142,None
4143,None
4144,None
4145,None
4146,None
4147,None
4148,None
4149,None
4150,None
4151,None
4152,None
4153,None
4154,None
4155,None
4156,None
4157,None
4158,None
4159,None
4160,None
4161,None
4162,None
4163,None
4164,None
4165,None
4166,None
4167,None
4168,None
4169,None
4170,None
4171,None
4172,None
4173,None
4174,None
4175,None
4176,None
4177,None
4178,None
4179,None
4180,None
4181,None
4182,None
4183,None
4184,None
4185,None
4186,None
4187,None
4188,None
4189,None
4190,None
4191,None
4192,None
4193,None
4194,None
4195,None
4196,None
4197,None
4198,None
4199,None
4200,None
4201,None
4202,None
4203,None
4204,None
4205,None
4206,None
4207,None
4208,None
4209,None
4210,None
4211,None
4212,None
4213,None
4214,None
4215,None
4216,None
4217,None
4218,None
4219,None
4220,None
4221,None
4222,None
4223,None
4224,None
4225,None
4226,None
4227,None
4228,None
4229,None
4230,None
4231,None
4232,None
4233,None
4234,None
4235,None
4236,None
4237,None
4238,None
4239,None
4240,None
4241,None
4242,None
4243,None
4244,None
4245,None
4246,None
4247,None
4248,None
4249,None
4250,None
4251,None
4252,None
4253,None
4254,None
4255,None
4256,None
4257,None
4258,None
4259,None
4260,None
4261,None
4262,None
4263,None
4264,None
4265,None
4266,None
4267,None
4268,None
4269,None
4270,None
4271,None
4272,None
4273,None
4274,None
4275,None
4276,None
4277,None
4278,None
4279,None
4280,None
4281,None
4282,None
4283,None
4284,None
4285,None
4286,None
4287,None
4288,None
4289,None
4290,None
4291,None
4292,None
4293,None
4294,None
4295,None
4296,None
4297,None
4298,None
4299,None
4300,None
4301,None
4302,None
4303,None
4304,None
4305,None
4306,None
4307,None
4308,None
4309,None
4310,None
4311,None
4312,None
4313,None
4314,None
4315,None
4316,None
4317,None
4318,None
4319,None
4320,None
4321,None
4322,None
4323,None
4324,None
4325,None
4326,None
4327,None
4328,None
4329,None
4330,None
4331,None
4332,None
4333,None
4334,None
4335,None
4336,None
4337,None
4338,None
4339,None
4340,None
4341,None
4342,None
4343,None
4344,None
4345,None
4346,None
4347,None
4348,None
4349,None
4350,None
4351,None
4352,None
4353,None
4354,None
4355,None
4356,None
4357,None
4358,None
4359,None
4360,None
4361,None
4362,None
4363,None
4364,None
4365,None
4366,None
4367,None
4368,None
4369,None
4370,None
4371,None
4372,None
4373,None
4374,None
4375,None
4376,None
4377,None
4378,None
4379,None
4380,None
4381,None
4382,None
4383,None
4384,None
4385,None
4386,None
4387,None
4388,None
4389,None
4390,None
4391,None
4392,None
4393,None
4394,None
4395,None
4396,None
4397,None
4398,None
4399,None
4400,None
4401,None
4402,None
4403,None
4404,None
4405,None
4406,None
4407,None
4408,None
4409,None
4410,None
4411,None
4412,None
4413,None
4414,None
4415,None
4416,None
4417,None
4418,None
4419,None
4420,None
4421,None
4422,None
4423,None
4424,None
4425,None
4426,None
4427,None
4428,None
4429,None
4430,None
4431,None
4432,None
4433,None
4434,None
4435,None
4436,None
4437,None
4438,None
4439,None
4440,None
4441,None
4442,None
4443,None
4444,None
4445,None
4446,None
4447,None
4448,None
4449,None
4450,None
4451,None
4452,None
4453,None
4454,None
4455,None
4456,None
4457,None
4458,None
4459,None
4460,None
4461,None
4462,None
4463,None
4464,None
4465,None
4466,None
4467,None
4468,None
4469,None
4470,None
4471,None
4472,None
4473,None
4474,None
4475,None
4476,None
4477,None
4478,None
4479,None
4480,None
4481,None
4482,None
4483,None
4484,None
4485,None
4486,None
4487,None
4488,None
4489,None
4490,None
4491,None
4492,None
4493,None
4494,None
4495,None
4496,None
4497,None
4498,None
4499,None
4500,None
4501,None
4502,None
4503,None
4504,None
4505,None
4506,None
4507,None
4508,None
4509,None
4510,None
4511,None
4512,None
4513,None
4514,None
4515,None
4516,None
4517,None
4518,None
4519,None
4520,None
4521,None
4522,None
4523,None
4524,None
4525,None
4526,None
4527,None
4528,None
4529,None
4530,None
4531,None
4532,None
4533,None
4534,None
4535,None
4536,None
4537,None
4538,None
4539,None
4540,None
4541,None
4542,None
4543,None
4544,None
4545,None
4546,None
4547,None
4548,None
4549,None
4550,None
4551,None
4552,None
4553,None
4554,None
4555,None
4556,None
4557,None
4558,None
4559,None
4560,None
4561,None
4562,None
4563,None
4564,None
4565,None
4566,None
4567,None
4568,None
4569,None
4570,None
4571,None
4572,None
4573,None
4574,None
4575,None
4576,None
4577,None
4578,None
4579,None
4580,None
4581,None
4582,None
4583,None
4584,None
4585,None
4586,None
4587,None
4588,None
4589,None
4590,None
4591,None
4592,None
4593,None
4594,None
4595,None
4596,None
4597,None
4598,None
4599,None
4600,None
4601,None
4602,None
4603,None
4604,None
4605,None
4606,None
4607,None
4608,None
4609,None
