     ,dur       ,sbytes ,dbytes  ,sttl ,dttl ,sloss ,dloss ,Sload             ,Dload           ,Spkts ,Dpkts ,swin ,dwin ,stcpb      ,dtcpb      ,smeansz ,dmeansz ,trans_depth ,res_bdy_len ,Sjit         ,Djit         ,Sintpkt      ,Dintpkt      ,tcprtt   ,synack   ,ackdat   ,is_sm_ips_ports ,ct_state_ttl ,ct_flw_http_mthd ,is_ftp_login ,ct_ftp_cmd ,ct_srv_src ,ct_srv_dst ,ct_dst_ltm ,ct_src_ltm ,ct_src_dport_ltm ,ct_dst_sport_ltm ,ct_dst_src_ltm ,proto_any ,proto_arp ,proto_br-sat-mon ,proto_cpnx ,proto_crtp ,proto_ddp ,proto_ddx ,proto_eigrp ,proto_gre ,proto_icmp ,proto_idpr ,proto_idpr-cmtp ,proto_il ,proto_ipcomp ,proto_ipnip ,proto_ipx-n-ip ,proto_irtp ,proto_iso-ip ,proto_mtp ,proto_ospf ,proto_pnni ,proto_rdp ,proto_rsvp ,proto_sctp ,proto_sdrp ,proto_skip ,proto_smp ,proto_stp ,proto_sun-nd ,proto_swipe ,proto_tcp ,proto_trunk-1 ,proto_udp ,proto_unas ,proto_vines ,proto_wb-mon ,state_CON ,state_FIN ,state_INT ,state_REQ ,state_TXD ,state_no ,service_- ,service_dns ,service_ftp ,service_ftp-data ,service_http ,service_pop3 ,service_smtp ,service_ssh
  30 ,2e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 , 528000000.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.002    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        36 ,        36 ,        14 ,        14 ,              14 ,              14 ,            36 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
  31 ,1e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 ,1056000000.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.001    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        19 ,        19 ,        19 ,        19 ,              19 ,              19 ,            19 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
  32 ,8e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 , 132000000.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.008    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        35 ,        35 ,        19 ,        19 ,              19 ,              19 ,            35 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
  33 ,9e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 , 117333328.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.009    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        17 ,        17 ,        17 ,        17 ,              17 ,              17 ,            17 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
  34 ,7e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 , 150857136.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.007    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        26 ,        26 ,        19 ,        19 ,              19 ,              19 ,            26 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
  35 ,2e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 , 528000000.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.002    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        15 ,        15 ,        15 ,        15 ,              15 ,              15 ,            15 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
  36 ,4e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 , 264000000.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.004    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        49 ,        49 ,        36 ,        36 ,              36 ,              18 ,            49 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
  37 ,2e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 , 528000000.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.002    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        36 ,        36 ,        18 ,        18 ,              18 ,              18 ,            36 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
  38 ,5e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 , 211200000.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.005    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        37 ,        37 ,        37 ,        37 ,              37 ,              18 ,            37 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
  39 ,7e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 , 150857136.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.007    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        29 ,        29 ,        19 ,        19 ,              19 ,              19 ,            29 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
  40 ,3e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 , 352000000.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.003    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        24 ,        24 ,        18 ,        18 ,              18 ,              18 ,            24 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
  41 ,8e-06     ,   264 ,      0 ,  60 ,   0 ,    0 ,    0 , 132000000.0      ,       0.0      ,    2 ,    0 ,   0 ,   0 ,         0 ,         0 ,    132 ,      0 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.008    ,    0.0      ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        30 ,        30 ,        18 ,        18 ,              18 ,              18 ,            30 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,False     ,False     ,True      ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
